,trace_id,flight,departure_date,price,origin,dest_city_code,timestamp
292,19,BTS_ZAG,2022-08-26,25.0,,,2022-08-06 22:33:00
293,0,BTS_ZAG,2022-08-07,37.0,,,2022-08-06 22:33:00
294,3,BTS_ZAG,2022-08-10,11.0,,,2022-08-06 22:33:00
295,5,BTS_ZAG,2022-08-12,17.0,,,2022-08-06 22:33:00
296,7,BTS_ZAG,2022-08-14,14.0,,,2022-08-06 22:33:00
297,21,BTS_ZAG,2022-08-28,18.0,,,2022-08-06 22:33:00
298,24,ZAG_PFO,2022-08-31,67.0,,,2022-08-06 22:33:00
299,11,ZAG_PFO,2022-08-17,29.0,,,2022-08-06 22:33:00
300,13,ZAG_PFO,2022-08-19,79.0,,,2022-08-06 22:33:00
301,15,ZAG_PFO,2022-08-22,54.0,,,2022-08-06 22:33:00
302,16,ZAG_PFO,2022-08-24,68.0,,,2022-08-06 22:33:00
303,18,ZAG_PFO,2022-08-26,44.0,,,2022-08-06 22:33:00
304,3,ZAG_PFO,2022-08-10,65.0,,,2022-08-06 22:33:00
305,9,ZAG_PFO,2022-08-15,30.0,,,2022-08-06 22:33:00
306,21,ZAG_PFO,2022-08-29,26.0,,,2022-08-06 22:33:00
307,12,ZAG_BDS,2022-08-24,15.0,,,2022-08-06 22:34:00
308,16,ZAG_BDS,2022-08-28,15.0,,,2022-08-06 22:34:00
309,19,ZAG_BDS,2022-08-31,16.0,,,2022-08-06 22:34:00
310,0,ZAG_BDS,2022-08-07,49.0,,,2022-08-06 22:34:00
311,2,ZAG_BDS,2022-08-10,26.0,,,2022-08-06 22:34:00
312,5,ZAG_BDS,2022-08-14,15.0,,,2022-08-06 22:34:00
313,7,ZAG_BDS,2022-08-17,22.0,,,2022-08-06 22:34:00
314,10,ZAG_BDS,2022-08-21,22.0,,,2022-08-06 22:34:00
315,11,BDS_ZAG,2022-08-21,16.0,,,2022-08-06 22:34:00
316,14,BDS_ZAG,2022-08-24,18.0,,,2022-08-06 22:34:00
317,17,BDS_ZAG,2022-08-28,15.0,,,2022-08-06 22:34:00
318,7,BDS_ZAG,2022-08-14,56.0,,,2022-08-06 22:34:00
319,9,BDS_ZAG,2022-08-17,30.0,,,2022-08-06 22:34:00
320,20,BDS_ZAG,2022-08-31,17.0,,,2022-08-06 22:34:00
