,Id,Direct,Name,CountryName,ImageUrl,HolidayUrl,DirectPrice,IndirectPrice,HotelUrl,IndirectQuoteDateTime,DirectQuoteDateTime,HotelPrice
10,ROME,True,Rome,Italy,https://content.skyscnr.com/562fb1d3b394e92393671562fe241138/stock-photo-st-peter-s-basilica-83184691.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/rome-holidays/cia-27539793,94.0,35,/hotels/search?entity_id=27539793&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-09T21:41:00,2021-11-10T09:41:00,
11,BRIN,False,Brindisi,Italy,https://content.skyscnr.com/f7f059e28e04b44737f527b459f8d638/GettyImages-490477064.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/brindisi-holidays/cia-27538714,,53,/hotels/search?entity_id=27538714&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T11:33:00,,
12,CATA,True,Catania,Italy,https://content.skyscnr.com/551ee1c8b7ed734978a498dc05f85d83/GettyImages-467692542.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/catania-holidays/cia-27540562,27.0,29,/hotels/search?entity_id=27540562&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T15:37:00,2021-11-12T08:23:00,
13,NAPL,True,Naples,Italy,https://content.skyscnr.com/m/0f141bf76cf06068/Large-napl_139999980_doc.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/naples-holidays/cia-27545086,31.0,24,/hotels/search?entity_id=27545086&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T03:38:00,2021-11-10T23:22:00,
14,PALE,True,Palermo,Italy,https://content.skyscnr.com/b5b377433a4dd4788bd9a767d90d1555/GettyImages-471536974.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/palermo-holidays/cia-27545989,17.0,25,/hotels/search?entity_id=27545989&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T12:10:00,2021-11-11T18:13:00,
15,VENI,False,Venice,Italy,https://content.skyscnr.com/2a72a6087b8bee22ab2c798e61bee6fe/venice.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/venice-holidays/cia-27547373,,33,/hotels/search?entity_id=27547373&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-09T21:48:00,,74.0
16,VERO,False,Verona,Italy,https://content.skyscnr.com/m/3da3e30063a26934/Large-GettyImages-452657391_doc.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/verona-holidays/cia-27547432,,34,/hotels/search?entity_id=27547432&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T09:45:00,,180.0
17,CUNE,False,Cuneo,Italy,https://content.skyscnr.com/288b947c3afa90f28dda77ea3f9cc413/GettyImages-465959900.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/cuneo-holidays/cia-27540580,,41,/hotels/search?entity_id=27540580&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-11T15:55:00,,
18,ALGS,False,Alghero Sardinia,Italy,https://content.skyscnr.com/0ebceb814d5354db3f9983515e72422e/Alghero%20Sardinia-GettyImages-638337502.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/alghero-sardinia-holidays/cia-27536503,,58,/hotels/search?entity_id=27536503&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T09:38:00,,
19,PESC,False,Pescara,Italy,https://content.skyscnr.com/569befea317cf3979e8b5916fbc7e5cd/GettyImages-529368487.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/pescara-holidays/cia-27546050,,70,/hotels/search?entity_id=27546050&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-11T19:28:00,,
20,PERU,False,Perugia,Italy,https://content.skyscnr.com/4c4598de81cb9268d4d61b95dbb5a48f/GettyImages-466869094.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/perugia-holidays/cia-27545929,,128,/hotels/search?entity_id=27545929&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T16:56:00,,
21,CORT,False,Crotone,Italy,https://content.skyscnr.com/d3adfb5b0ca6b67668b1cf8857eff065/GettyImages-153908030.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/crotone-holidays/cia-27539924,,138,/hotels/search?entity_id=27539924&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T13:16:00,,
22,ANCO,False,Ancona,Italy,https://content.skyscnr.com/b4be7d74908065e81a5c572c285b9aa1/GettyImages-481573120.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/ancona-holidays/cia-27536583,,141,/hotels/search?entity_id=27536583&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-09T10:41:00,,
23,OLBI,False,Olbia,Italy,https://content.skyscnr.com/m/329e1b9ba93fbc6d/original/eyeem-26694340-109665343.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/olbia-holidays/cia-27545213,,180,/hotels/search?entity_id=27545213&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-12T07:37:00,,
24,LAMP,False,Lampedusa,Italy,https://content.skyscnr.com/0776a3acc229c616aeee7c00bb507012/GettyImages-153651373.jpg,https://www.skyscanner.net/si/en-gb/eur/holidays/holidays-in/italy/lampedusa-holidays/cia-30949116,,192,/hotels/search?entity_id=30949116&checkin=2021-11-12&checkout=2021-11-13&adults=1&rooms=1&locale=en-GB&market=SI&search_bar_expanded=true&open_checkin_selector=true,2021-11-10T14:41:00,,
