,trace_id,flight,departure_date,price,origin,dest_city_code,timestamp
26,20,TSF_TIA,2022-10-22,30.0,TSF,TIRA,2022-08-10 10:39:00
27,21,TSF_TIA,2022-10-24,30.0,TSF,TIRA,2022-08-10 10:39:00
0,22,TIA_TSF,2022-10-23,30.0,TSF,TIRA,2022-08-10 10:39:00
1,23,TIA_TSF,2022-10-24,30.0,TSF,TIRA,2022-08-10 10:39:00
2,24,TIA_TSF,2022-10-25,30.0,TSF,TIRA,2022-08-10 10:39:00
3,25,TIA_TSF,2022-10-26,30.0,TSF,TIRA,2022-08-10 10:39:00
4,26,TIA_TSF,2022-10-27,30.0,TSF,TIRA,2022-08-10 10:39:00
5,27,TIA_TSF,2022-10-28,30.0,TSF,TIRA,2022-08-10 10:39:00
6,28,TIA_TSF,2022-10-29,30.0,TSF,TIRA,2022-08-10 10:39:00
7,29,TIA_TSF,2022-10-30,30.0,TSF,TIRA,2022-08-10 10:39:00
8,10,TIA_TSF,2022-10-11,30.0,TSF,TIRA,2022-08-10 10:39:00
9,11,TIA_TSF,2022-10-12,30.0,TSF,TIRA,2022-08-10 10:39:00
10,12,TIA_TSF,2022-10-13,30.0,TSF,TIRA,2022-08-10 10:39:00
11,13,TIA_TSF,2022-10-14,30.0,TSF,TIRA,2022-08-10 10:39:00
12,14,TIA_TSF,2022-10-15,30.0,TSF,TIRA,2022-08-10 10:39:00
13,15,TIA_TSF,2022-10-16,30.0,TSF,TIRA,2022-08-10 10:39:00
14,16,TIA_TSF,2022-10-17,30.0,TSF,TIRA,2022-08-10 10:39:00
15,17,TIA_TSF,2022-10-18,30.0,TSF,TIRA,2022-08-10 10:39:00
16,18,TIA_TSF,2022-10-19,30.0,TSF,TIRA,2022-08-10 10:39:00
17,19,TIA_TSF,2022-10-20,29.0,TSF,TIRA,2022-08-10 10:39:00
18,0,TIA_TSF,2022-10-01,30.0,TSF,TIRA,2022-08-10 10:39:00
19,1,TIA_TSF,2022-10-02,30.0,TSF,TIRA,2022-08-10 10:39:00
20,2,TIA_TSF,2022-10-03,30.0,TSF,TIRA,2022-08-10 10:39:00
21,3,TIA_TSF,2022-10-04,30.0,TSF,TIRA,2022-08-10 10:39:00
22,4,TIA_TSF,2022-10-05,29.0,TSF,TIRA,2022-08-10 10:39:00
23,5,TIA_TSF,2022-10-06,29.0,TSF,TIRA,2022-08-10 10:39:00
24,6,TIA_TSF,2022-10-07,30.0,TSF,TIRA,2022-08-10 10:39:00
25,7,TIA_TSF,2022-10-08,60.0,TSF,TIRA,2022-08-10 10:39:00
26,8,TIA_TSF,2022-10-09,30.0,TSF,TIRA,2022-08-10 10:39:00
27,9,TIA_TSF,2022-10-10,30.0,TSF,TIRA,2022-08-10 10:39:00
28,20,TIA_TSF,2022-10-21,30.0,TSF,TIRA,2022-08-10 10:39:00
29,21,TIA_TSF,2022-10-22,30.0,TSF,TIRA,2022-08-10 10:39:00
0,22,TSF_BVA,2022-10-23,22.0,TSF,PARI,2022-08-10 10:39:00
1,23,TSF_BVA,2022-10-24,13.0,TSF,PARI,2022-08-10 10:39:00
2,24,TSF_BVA,2022-10-25,32.0,TSF,PARI,2022-08-10 10:39:00
3,25,TSF_BVA,2022-10-26,32.0,TSF,PARI,2022-08-10 10:39:00
4,26,TSF_BVA,2022-10-27,48.0,TSF,PARI,2022-08-10 10:39:00
5,27,TSF_BVA,2022-10-28,75.0,TSF,PARI,2022-08-10 10:39:00
6,30,TSF_BVA,2022-10-29,75.0,TSF,PARI,2022-08-10 10:39:00
7,31,TSF_BVA,2022-10-30,68.0,TSF,PARI,2022-08-10 10:39:00
8,10,TSF_BVA,2022-10-11,13.0,TSF,PARI,2022-08-10 10:39:00
9,11,TSF_BVA,2022-10-12,14.0,TSF,PARI,2022-08-10 10:39:00
10,12,TSF_BVA,2022-10-13,13.0,TSF,PARI,2022-08-10 10:39:00
11,34,TSF_BVA,2022-10-31,44.0,TSF,PARI,2022-08-10 10:39:00
12,13,TSF_BVA,2022-10-14,24.0,TSF,PARI,2022-08-10 10:39:00
13,14,TSF_BVA,2022-10-15,13.0,TSF,PARI,2022-08-10 10:39:00
14,15,TSF_BVA,2022-10-16,19.0,TSF,PARI,2022-08-10 10:39:00
15,16,TSF_BVA,2022-10-17,17.0,TSF,PARI,2022-08-10 10:39:00
16,17,TSF_BVA,2022-10-18,13.0,TSF,PARI,2022-08-10 10:39:00
17,18,TSF_BVA,2022-10-19,13.0,TSF,PARI,2022-08-10 10:39:00
18,19,TSF_BVA,2022-10-20,13.0,TSF,PARI,2022-08-10 10:39:00
19,0,TSF_BVA,2022-10-01,19.0,TSF,PARI,2022-08-10 10:39:00
20,1,TSF_BVA,2022-10-02,19.0,TSF,PARI,2022-08-10 10:39:00
21,2,TSF_BVA,2022-10-03,13.0,TSF,PARI,2022-08-10 10:39:00
22,3,TSF_BVA,2022-10-04,14.0,TSF,PARI,2022-08-10 10:39:00
23,4,TSF_BVA,2022-10-05,13.0,TSF,PARI,2022-08-10 10:39:00
24,5,TSF_BVA,2022-10-06,17.0,TSF,PARI,2022-08-10 10:39:00
25,6,TSF_BVA,2022-10-07,21.0,TSF,PARI,2022-08-10 10:39:00
26,7,TSF_BVA,2022-10-08,15.0,TSF,PARI,2022-08-10 10:39:00
27,8,TSF_BVA,2022-10-09,23.0,TSF,PARI,2022-08-10 10:39:00
28,9,TSF_BVA,2022-10-10,15.0,TSF,PARI,2022-08-10 10:39:00
29,20,TSF_BVA,2022-10-21,16.0,TSF,PARI,2022-08-10 10:39:00
30,21,TSF_BVA,2022-10-22,14.0,TSF,PARI,2022-08-10 10:39:00
0,22,BVA_TSF,2022-10-22,69.0,TSF,PARI,2022-08-10 10:39:00
1,24,BVA_TSF,2022-10-23,41.0,TSF,PARI,2022-08-10 10:39:00
2,25,BVA_TSF,2022-10-24,28.0,TSF,PARI,2022-08-10 10:39:00
3,26,BVA_TSF,2022-10-25,29.0,TSF,PARI,2022-08-10 10:39:00
4,27,BVA_TSF,2022-10-26,42.0,TSF,PARI,2022-08-10 10:39:00
5,28,BVA_TSF,2022-10-27,22.0,TSF,PARI,2022-08-10 10:39:00
6,29,BVA_TSF,2022-10-28,52.0,TSF,PARI,2022-08-10 10:39:00
7,31,BVA_TSF,2022-10-29,54.0,TSF,PARI,2022-08-10 10:39:00
8,10,BVA_TSF,2022-10-11,14.0,TSF,PARI,2022-08-10 10:39:00
9,32,BVA_TSF,2022-10-30,43.0,TSF,PARI,2022-08-10 10:39:00
10,11,BVA_TSF,2022-10-12,17.0,TSF,PARI,2022-08-10 10:39:00
11,33,BVA_TSF,2022-10-31,32.0,TSF,PARI,2022-08-10 10:39:00
12,12,BVA_TSF,2022-10-13,21.0,TSF,PARI,2022-08-10 10:39:00
13,13,BVA_TSF,2022-10-14,36.0,TSF,PARI,2022-08-10 10:39:00
14,14,BVA_TSF,2022-10-15,19.0,TSF,PARI,2022-08-10 10:39:00
15,15,BVA_TSF,2022-10-16,26.0,TSF,PARI,2022-08-10 10:39:00
16,16,BVA_TSF,2022-10-17,15.0,TSF,PARI,2022-08-10 10:39:00
17,17,BVA_TSF,2022-10-18,19.0,TSF,PARI,2022-08-10 10:39:00
18,18,BVA_TSF,2022-10-19,18.0,TSF,PARI,2022-08-10 10:39:00
19,19,BVA_TSF,2022-10-20,26.0,TSF,PARI,2022-08-10 10:39:00
20,0,BVA_TSF,2022-10-01,39.0,TSF,PARI,2022-08-10 10:39:00
21,1,BVA_TSF,2022-10-02,16.0,TSF,PARI,2022-08-10 10:39:00
22,2,BVA_TSF,2022-10-03,22.0,TSF,PARI,2022-08-10 10:39:00
23,3,BVA_TSF,2022-10-04,13.0,TSF,PARI,2022-08-10 10:39:00
24,4,BVA_TSF,2022-10-05,13.0,TSF,PARI,2022-08-10 10:39:00
25,5,BVA_TSF,2022-10-06,23.0,TSF,PARI,2022-08-10 10:39:00
26,6,BVA_TSF,2022-10-07,40.0,TSF,PARI,2022-08-10 10:39:00
27,7,BVA_TSF,2022-10-08,19.0,TSF,PARI,2022-08-10 10:39:00
28,8,BVA_TSF,2022-10-09,13.0,TSF,PARI,2022-08-10 10:39:00
29,9,BVA_TSF,2022-10-10,21.0,TSF,PARI,2022-08-10 10:39:00
30,20,BVA_TSF,2022-10-21,52.0,TSF,PARI,2022-08-10 10:39:00
0,12,TSF_BOD,2022-10-17,22.0,TSF,BORD,2022-08-10 10:39:00
1,14,TSF_BOD,2022-10-21,13.0,TSF,BORD,2022-08-10 10:39:00
2,16,TSF_BOD,2022-10-28,36.0,TSF,BORD,2022-08-10 10:39:00
3,19,TSF_BOD,2022-10-30,42.0,TSF,BORD,2022-08-10 10:39:00
4,2,TSF_BOD,2022-10-03,59.0,TSF,BORD,2022-08-10 10:39:00
5,6,TSF_BOD,2022-10-10,77.0,TSF,BORD,2022-08-10 10:39:00
6,8,TSF_BOD,2022-10-14,39.0,TSF,BORD,2022-08-10 10:39:00
0,13,BOD_TSF,2022-10-28,65.0,TSF,BORD,2022-08-10 10:39:00
1,15,BOD_TSF,2022-10-30,40.0,TSF,BORD,2022-08-10 10:39:00
2,1,BOD_TSF,2022-10-03,51.0,TSF,BORD,2022-08-10 10:39:00
3,4,BOD_TSF,2022-10-10,38.0,TSF,BORD,2022-08-10 10:39:00
4,7,BOD_TSF,2022-10-14,49.0,TSF,BORD,2022-08-10 10:39:00
5,10,BOD_TSF,2022-10-17,25.0,TSF,BORD,2022-08-10 10:39:00
0,22,TSF_MLA,2022-10-25,15.0,TSF,MLAA,2022-08-10 10:39:00
1,23,TSF_MLA,2022-10-26,13.0,TSF,MLAA,2022-08-10 10:39:00
2,24,TSF_MLA,2022-10-27,13.0,TSF,MLAA,2022-08-10 10:39:00
3,25,TSF_MLA,2022-10-28,30.0,TSF,MLAA,2022-08-10 10:39:00
4,27,TSF_MLA,2022-10-30,12.0,TSF,MLAA,2022-08-10 10:39:00
5,28,TSF_MLA,2022-10-31,37.0,TSF,MLAA,2022-08-10 10:39:00
6,10,TSF_MLA,2022-10-12,13.0,TSF,MLAA,2022-08-10 10:39:00
7,11,TSF_MLA,2022-10-13,13.0,TSF,MLAA,2022-08-10 10:39:00
8,12,TSF_MLA,2022-10-14,87.0,TSF,MLAA,2022-08-10 10:39:00
9,13,TSF_MLA,2022-10-16,15.0,TSF,MLAA,2022-08-10 10:39:00
10,14,TSF_MLA,2022-10-17,15.0,TSF,MLAA,2022-08-10 10:39:00
11,15,TSF_MLA,2022-10-18,15.0,TSF,MLAA,2022-08-10 10:39:00
12,16,TSF_MLA,2022-10-19,15.0,TSF,MLAA,2022-08-10 10:39:00
13,17,TSF_MLA,2022-10-20,13.0,TSF,MLAA,2022-08-10 10:39:00
14,18,TSF_MLA,2022-10-21,13.0,TSF,MLAA,2022-08-10 10:39:00
15,1,TSF_MLA,2022-10-02,14.0,TSF,MLAA,2022-08-10 10:39:00
16,2,TSF_MLA,2022-10-03,14.0,TSF,MLAA,2022-08-10 10:39:00
17,3,TSF_MLA,2022-10-04,13.0,TSF,MLAA,2022-08-10 10:39:00
18,4,TSF_MLA,2022-10-05,15.0,TSF,MLAA,2022-08-10 10:39:00
19,5,TSF_MLA,2022-10-06,15.0,TSF,MLAA,2022-08-10 10:39:00
20,6,TSF_MLA,2022-10-07,13.0,TSF,MLAA,2022-08-10 10:39:00
21,7,TSF_MLA,2022-10-09,13.0,TSF,MLAA,2022-08-10 10:39:00
22,8,TSF_MLA,2022-10-10,30.0,TSF,MLAA,2022-08-10 10:39:00
23,9,TSF_MLA,2022-10-11,15.0,TSF,MLAA,2022-08-10 10:39:00
24,20,TSF_MLA,2022-10-23,15.0,TSF,MLAA,2022-08-10 10:39:00
25,21,TSF_MLA,2022-10-24,14.0,TSF,MLAA,2022-08-10 10:39:00
0,22,MLA_TSF,2022-10-23,13.0,TSF,MLAA,2022-08-10 10:39:00
1,23,MLA_TSF,2022-10-24,21.0,TSF,MLAA,2022-08-10 10:39:00
2,24,MLA_TSF,2022-10-26,14.0,TSF,MLAA,2022-08-10 10:39:00
3,25,MLA_TSF,2022-10-27,15.0,TSF,MLAA,2022-08-10 10:39:00
4,26,MLA_TSF,2022-10-28,26.0,TSF,MLAA,2022-08-10 10:39:00
5,28,MLA_TSF,2022-10-30,14.0,TSF,MLAA,2022-08-10 10:39:00
6,29,MLA_TSF,2022-10-31,15.0,TSF,MLAA,2022-08-10 10:39:00
7,10,MLA_TSF,2022-10-11,15.0,TSF,MLAA,2022-08-10 10:39:00
8,11,MLA_TSF,2022-10-12,19.0,TSF,MLAA,2022-08-10 10:39:00
9,12,MLA_TSF,2022-10-13,13.0,TSF,MLAA,2022-08-10 10:39:00
10,14,MLA_TSF,2022-10-14,74.0,TSF,MLAA,2022-08-10 10:39:00
12,17,MLA_TSF,2022-10-17,15.0,TSF,MLAA,2022-08-10 10:39:00
13,18,MLA_TSF,2022-10-18,14.0,TSF,MLAA,2022-08-10 10:39:00
14,19,MLA_TSF,2022-10-19,14.0,TSF,MLAA,2022-08-10 10:39:00
15,2,MLA_TSF,2022-10-02,62.0,TSF,MLAA,2022-08-10 10:39:00
16,3,MLA_TSF,2022-10-03,13.0,TSF,MLAA,2022-08-10 10:39:00
17,4,MLA_TSF,2022-10-05,13.0,TSF,MLAA,2022-08-10 10:39:00
18,5,MLA_TSF,2022-10-06,13.0,TSF,MLAA,2022-08-10 10:39:00
19,6,MLA_TSF,2022-10-07,24.0,TSF,MLAA,2022-08-10 10:39:00
20,8,MLA_TSF,2022-10-09,34.0,TSF,MLAA,2022-08-10 10:39:00
21,9,MLA_TSF,2022-10-10,21.0,TSF,MLAA,2022-08-10 10:39:00
22,20,MLA_TSF,2022-10-20,15.0,TSF,MLAA,2022-08-10 10:39:00
23,21,MLA_TSF,2022-10-21,23.0,TSF,MLAA,2022-08-10 10:39:00
0,22,TSF_OPO,2022-10-22,73.0,TSF,PORT,2022-08-10 10:40:00
1,26,TSF_OPO,2022-10-25,56.0,TSF,PORT,2022-08-10 10:40:00
2,29,TSF_OPO,2022-10-29,45.0,TSF,PORT,2022-08-10 10:40:00
3,30,TSF_OPO,2022-10-31,33.0,TSF,PORT,2022-08-10 10:40:00
4,13,TSF_OPO,2022-10-11,46.0,TSF,PORT,2022-08-10 10:40:00
6,1,TSF_OPO,2022-10-01,51.0,TSF,PORT,2022-08-10 10:40:00
7,5,TSF_OPO,2022-10-04,66.0,TSF,PORT,2022-08-10 10:40:00
9,20,TSF_OPO,2022-10-18,80.0,TSF,PORT,2022-08-10 10:40:00
1,27,OPO_TSF,2022-10-25,31.0,TSF,PORT,2022-08-10 10:40:00
3,32,OPO_TSF,2022-10-31,43.0,TSF,PORT,2022-08-10 10:40:00
4,13,OPO_TSF,2022-10-11,43.0,TSF,PORT,2022-08-10 10:40:00
5,16,OPO_TSF,2022-10-15,41.0,TSF,PORT,2022-08-10 10:40:00
6,19,OPO_TSF,2022-10-18,85.0,TSF,PORT,2022-08-10 10:40:00
8,5,OPO_TSF,2022-10-04,86.0,TSF,PORT,2022-08-10 10:40:00
9,9,OPO_TSF,2022-10-08,76.0,TSF,PORT,2022-08-10 10:40:00
0,22,TSF_EIN,2022-10-27,35.0,TSF,EIND,2022-08-10 10:40:00
1,26,TSF_EIN,2022-10-31,38.0,TSF,EIND,2022-08-10 10:40:00
2,10,TSF_EIN,2022-10-11,15.0,TSF,EIND,2022-08-10 10:40:00
3,11,TSF_EIN,2022-10-13,48.0,TSF,EIND,2022-08-10 10:40:00
4,13,TSF_EIN,2022-10-16,64.0,TSF,EIND,2022-08-10 10:40:00
5,15,TSF_EIN,2022-10-18,15.0,TSF,EIND,2022-08-10 10:40:00
6,16,TSF_EIN,2022-10-20,43.0,TSF,EIND,2022-08-10 10:40:00
7,1,TSF_EIN,2022-10-02,50.0,TSF,EIND,2022-08-10 10:40:00
8,2,TSF_EIN,2022-10-04,15.0,TSF,EIND,2022-08-10 10:40:00
9,4,TSF_EIN,2022-10-06,42.0,TSF,EIND,2022-08-10 10:40:00
10,8,TSF_EIN,2022-10-09,48.0,TSF,EIND,2022-08-10 10:40:00
11,20,TSF_EIN,2022-10-23,48.0,TSF,EIND,2022-08-10 10:40:00
12,21,TSF_EIN,2022-10-25,18.0,TSF,EIND,2022-08-10 10:40:00
0,22,EIN_TSF,2022-10-27,23.0,TSF,EIND,2022-08-10 10:40:00
1,24,EIN_TSF,2022-10-31,27.0,TSF,EIND,2022-08-10 10:40:00
2,10,EIN_TSF,2022-10-11,56.0,TSF,EIND,2022-08-10 10:40:00
3,12,EIN_TSF,2022-10-13,20.0,TSF,EIND,2022-08-10 10:40:00
4,13,EIN_TSF,2022-10-16,23.0,TSF,EIND,2022-08-10 10:40:00
5,14,EIN_TSF,2022-10-18,22.0,TSF,EIND,2022-08-10 10:40:00
6,15,EIN_TSF,2022-10-20,44.0,TSF,EIND,2022-08-10 10:40:00
7,18,EIN_TSF,2022-10-23,36.0,TSF,EIND,2022-08-10 10:40:00
8,1,EIN_TSF,2022-10-02,36.0,TSF,EIND,2022-08-10 10:40:00
9,3,EIN_TSF,2022-10-04,24.0,TSF,EIND,2022-08-10 10:40:00
10,4,EIN_TSF,2022-10-06,30.0,TSF,EIND,2022-08-10 10:40:00
11,7,EIN_TSF,2022-10-09,17.0,TSF,EIND,2022-08-10 10:40:00
12,20,EIN_TSF,2022-10-25,17.0,TSF,EIND,2022-08-10 10:40:00
0,23,TSF_WMI,2022-10-24,54.0,TSF,WMIP,2022-08-10 10:40:00
1,26,TSF_WMI,2022-10-27,16.0,TSF,WMIP,2022-08-10 10:40:00
2,27,TSF_WMI,2022-10-28,28.0,TSF,WMIP,2022-08-10 10:40:00
3,10,TSF_WMI,2022-10-13,45.0,TSF,WMIP,2022-08-10 10:40:00
4,12,TSF_WMI,2022-10-14,16.0,TSF,WMIP,2022-08-10 10:40:00
5,16,TSF_WMI,2022-10-17,31.0,TSF,WMIP,2022-08-10 10:40:00
6,19,TSF_WMI,2022-10-20,19.0,TSF,WMIP,2022-08-10 10:40:00
7,2,TSF_WMI,2022-10-03,65.0,TSF,WMIP,2022-08-10 10:40:00
8,4,TSF_WMI,2022-10-06,28.0,TSF,WMIP,2022-08-10 10:40:00
9,5,TSF_WMI,2022-10-07,34.0,TSF,WMIP,2022-08-10 10:40:00
10,7,TSF_WMI,2022-10-10,65.0,TSF,WMIP,2022-08-10 10:40:00
11,20,TSF_WMI,2022-10-21,16.0,TSF,WMIP,2022-08-10 10:40:00
0,11,WMI_TSF,2022-10-17,26.0,TSF,WMIP,2022-08-10 10:40:00
1,13,WMI_TSF,2022-10-20,42.0,TSF,WMIP,2022-08-10 10:40:00
2,14,WMI_TSF,2022-10-21,16.0,TSF,WMIP,2022-08-10 10:40:00
3,15,WMI_TSF,2022-10-24,17.0,TSF,WMIP,2022-08-10 10:40:00
4,16,WMI_TSF,2022-10-27,17.0,TSF,WMIP,2022-08-10 10:40:00
5,17,WMI_TSF,2022-10-28,24.0,TSF,WMIP,2022-08-10 10:40:00
6,2,WMI_TSF,2022-10-03,18.0,TSF,WMIP,2022-08-10 10:40:00
7,3,WMI_TSF,2022-10-06,33.0,TSF,WMIP,2022-08-10 10:40:00
8,4,WMI_TSF,2022-10-07,24.0,TSF,WMIP,2022-08-10 10:40:00
9,6,WMI_TSF,2022-10-10,23.0,TSF,WMIP,2022-08-10 10:40:00
10,8,WMI_TSF,2022-10-13,44.0,TSF,WMIP,2022-08-10 10:40:00
11,9,WMI_TSF,2022-10-14,33.0,TSF,WMIP,2022-08-10 10:40:00
0,12,TSF_WRO,2022-10-21,17.0,TSF,WROC,2022-08-10 10:40:00
1,13,TSF_WRO,2022-10-22,17.0,TSF,WROC,2022-08-10 10:40:00
2,14,TSF_WRO,2022-10-24,15.0,TSF,WROC,2022-08-10 10:40:00
3,15,TSF_WRO,2022-10-25,27.0,TSF,WROC,2022-08-10 10:40:00
4,16,TSF_WRO,2022-10-28,17.0,TSF,WROC,2022-08-10 10:40:00
5,17,TSF_WRO,2022-10-29,16.0,TSF,WROC,2022-08-10 10:40:00
6,18,TSF_WRO,2022-10-30,25.0,TSF,WROC,2022-08-10 10:40:00
7,0,TSF_WRO,2022-10-01,26.0,TSF,WROC,2022-08-10 10:40:00
8,1,TSF_WRO,2022-10-03,35.0,TSF,WROC,2022-08-10 10:40:00
9,2,TSF_WRO,2022-10-04,28.0,TSF,WROC,2022-08-10 10:40:00
10,3,TSF_WRO,2022-10-07,15.0,TSF,WROC,2022-08-10 10:40:00
11,4,TSF_WRO,2022-10-08,21.0,TSF,WROC,2022-08-10 10:40:00
12,5,TSF_WRO,2022-10-10,32.0,TSF,WROC,2022-08-10 10:40:00
13,6,TSF_WRO,2022-10-11,21.0,TSF,WROC,2022-08-10 10:40:00
14,7,TSF_WRO,2022-10-14,17.0,TSF,WROC,2022-08-10 10:40:00
15,8,TSF_WRO,2022-10-15,20.0,TSF,WROC,2022-08-10 10:40:00
16,9,TSF_WRO,2022-10-17,27.0,TSF,WROC,2022-08-10 10:40:00
17,10,TSF_WRO,2022-10-18,18.0,TSF,WROC,2022-08-10 10:40:00
0,11,WRO_TSF,2022-10-22,15.0,TSF,WROC,2022-08-10 10:40:00
1,12,WRO_TSF,2022-10-24,17.0,TSF,WROC,2022-08-10 10:40:00
2,13,WRO_TSF,2022-10-25,15.0,TSF,WROC,2022-08-10 10:40:00
3,14,WRO_TSF,2022-10-28,44.0,TSF,WROC,2022-08-10 10:40:00
4,15,WRO_TSF,2022-10-29,18.0,TSF,WROC,2022-08-10 10:40:00
5,16,WRO_TSF,2022-10-30,16.0,TSF,WROC,2022-08-10 10:40:00
6,0,WRO_TSF,2022-10-01,18.0,TSF,WROC,2022-08-10 10:40:00
7,1,WRO_TSF,2022-10-03,15.0,TSF,WROC,2022-08-10 10:40:00
8,2,WRO_TSF,2022-10-04,15.0,TSF,WROC,2022-08-10 10:40:00
9,3,WRO_TSF,2022-10-07,30.0,TSF,WROC,2022-08-10 10:40:00
10,4,WRO_TSF,2022-10-08,17.0,TSF,WROC,2022-08-10 10:40:00
11,5,WRO_TSF,2022-10-11,17.0,TSF,WROC,2022-08-10 10:40:00
12,6,WRO_TSF,2022-10-14,30.0,TSF,WROC,2022-08-10 10:40:00
13,7,WRO_TSF,2022-10-15,15.0,TSF,WROC,2022-08-10 10:40:00
14,8,WRO_TSF,2022-10-17,17.0,TSF,WROC,2022-08-10 10:40:00
15,9,WRO_TSF,2022-10-18,21.0,TSF,WROC,2022-08-10 10:40:00
16,10,WRO_TSF,2022-10-21,37.0,TSF,WROC,2022-08-10 10:40:00
0,11,TSF_KRK,2022-10-15,18.0,TSF,KRAK,2022-08-10 10:40:00
1,14,TSF_KRK,2022-10-19,22.0,TSF,KRAK,2022-08-10 10:40:00
2,16,TSF_KRK,2022-10-22,36.0,TSF,KRAK,2022-08-10 10:40:00
3,17,TSF_KRK,2022-10-26,22.0,TSF,KRAK,2022-08-10 10:40:00
4,19,TSF_KRK,2022-10-29,34.0,TSF,KRAK,2022-08-10 10:40:00
5,0,TSF_KRK,2022-10-01,38.0,TSF,KRAK,2022-08-10 10:40:00
6,4,TSF_KRK,2022-10-05,36.0,TSF,KRAK,2022-08-10 10:40:00
7,7,TSF_KRK,2022-10-08,27.0,TSF,KRAK,2022-08-10 10:40:00
8,20,TSF_KRK,2022-10-30,38.0,TSF,KRAK,2022-08-10 10:40:00
9,10,TSF_KRK,2022-10-12,37.0,TSF,KRAK,2022-08-10 10:40:00
10,21,TSF_KRK,2022-10-31,23.0,TSF,KRAK,2022-08-10 10:40:00
0,13,KRK_TSF,2022-10-22,23.0,TSF,KRAK,2022-08-10 10:40:00
1,15,KRK_TSF,2022-10-26,22.0,TSF,KRAK,2022-08-10 10:40:00
2,18,KRK_TSF,2022-10-29,20.0,TSF,KRAK,2022-08-10 10:40:00
3,19,KRK_TSF,2022-10-30,13.0,TSF,KRAK,2022-08-10 10:40:00
4,0,KRK_TSF,2022-10-01,21.0,TSF,KRAK,2022-08-10 10:40:00
5,2,KRK_TSF,2022-10-05,14.0,TSF,KRAK,2022-08-10 10:40:00
6,3,KRK_TSF,2022-10-08,27.0,TSF,KRAK,2022-08-10 10:40:00
7,6,KRK_TSF,2022-10-12,16.0,TSF,KRAK,2022-08-10 10:40:00
8,7,KRK_TSF,2022-10-15,15.0,TSF,KRAK,2022-08-10 10:40:00
9,20,KRK_TSF,2022-10-31,13.0,TSF,KRAK,2022-08-10 10:40:00
10,10,KRK_TSF,2022-10-19,15.0,TSF,KRAK,2022-08-10 10:40:00
0,11,TSF_POZ,2022-10-26,17.0,TSF,POZN,2022-08-10 10:41:00
1,12,TSF_POZ,2022-10-31,23.0,TSF,POZN,2022-08-10 10:41:00
2,0,TSF_POZ,2022-10-02,33.0,TSF,POZN,2022-08-10 10:41:00
3,2,TSF_POZ,2022-10-05,20.0,TSF,POZN,2022-08-10 10:41:00
4,4,TSF_POZ,2022-10-09,31.0,TSF,POZN,2022-08-10 10:41:00
5,5,TSF_POZ,2022-10-12,40.0,TSF,POZN,2022-08-10 10:41:00
6,8,TSF_POZ,2022-10-16,21.0,TSF,POZN,2022-08-10 10:41:00
7,9,TSF_POZ,2022-10-19,18.0,TSF,POZN,2022-08-10 10:41:00
8,10,TSF_POZ,2022-10-23,21.0,TSF,POZN,2022-08-10 10:41:00
0,1,POZ_TSF,2022-10-02,18.0,TSF,POZN,2022-08-10 10:41:00
1,2,POZ_TSF,2022-10-05,15.0,TSF,POZN,2022-08-10 10:41:00
2,4,POZ_TSF,2022-10-19,17.0,TSF,POZN,2022-08-10 10:41:00
3,5,POZ_TSF,2022-10-23,16.0,TSF,POZN,2022-08-10 10:41:00
0,11,TSF_PFO,2022-10-28,15.0,TSF,PAPH,2022-08-10 10:41:00
1,1,TSF_PFO,2022-10-02,15.0,TSF,PAPH,2022-08-10 10:41:00
2,3,TSF_PFO,2022-10-07,17.0,TSF,PAPH,2022-08-10 10:41:00
3,4,TSF_PFO,2022-10-09,34.0,TSF,PAPH,2022-08-10 10:41:00
4,6,TSF_PFO,2022-10-14,15.0,TSF,PAPH,2022-08-10 10:41:00
5,7,TSF_PFO,2022-10-16,31.0,TSF,PAPH,2022-08-10 10:41:00
6,8,TSF_PFO,2022-10-21,35.0,TSF,PAPH,2022-08-10 10:41:00
7,10,TSF_PFO,2022-10-23,16.0,TSF,PAPH,2022-08-10 10:41:00
0,13,PFO_TSF,2022-10-28,15.0,TSF,PAPH,2022-08-10 10:41:00
1,0,PFO_TSF,2022-10-02,14.0,TSF,PAPH,2022-08-10 10:41:00
2,3,PFO_TSF,2022-10-07,31.0,TSF,PAPH,2022-08-10 10:41:00
3,4,PFO_TSF,2022-10-09,15.0,TSF,PAPH,2022-08-10 10:41:00
4,5,PFO_TSF,2022-10-14,30.0,TSF,PAPH,2022-08-10 10:41:00
5,6,PFO_TSF,2022-10-16,37.0,TSF,PAPH,2022-08-10 10:41:00
6,7,PFO_TSF,2022-10-21,37.0,TSF,PAPH,2022-08-10 10:41:00
7,8,PFO_TSF,2022-10-23,28.0,TSF,PAPH,2022-08-10 10:41:00
0,0,TRS_BEG,2022-10-01,54.0,TRS,BELI,2022-08-10 10:41:00
0,0,BEG_TRS,2022-10-01,67.0,TRS,BELI,2022-08-10 10:41:00
0,22,TRS_STN,2022-10-25,29.0,TRS,LOND,2022-08-10 10:41:00
1,24,TRS_STN,2022-10-27,56.0,TRS,LOND,2022-08-10 10:41:00
2,26,TRS_STN,2022-10-29,73.0,TRS,LOND,2022-08-10 10:41:00
3,11,TRS_STN,2022-10-11,30.0,TRS,LOND,2022-08-10 10:41:00
4,13,TRS_STN,2022-10-13,49.0,TRS,LOND,2022-08-10 10:41:00
